663;EST ET PERIPHERIES;ABENGOUROU;KREMLIN;;;2020-09-03 00:00;17:00:00;;60;0;0;0;2020-08-31;2020-09-06
664;EST ET PERIPHERIES;ABENGOUROU;UNIVERSITE DE LA JOIE;;;2020-09-03 00:00;17:00:00;;60;0;0;0;2020-08-31;2020-09-06
665;EST ET PERIPHERIES;ABENGOUROU;MANCHESTER;;;2020-09-03 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
666;EST ET PERIPHERIES;ABENGOUROU;ZHENIX;;;2020-09-03 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
667;EST ET PERIPHERIES;BASSAM;LA BERCEUSE;;;2020-09-04 00:00;16:00:00;;80;0;0;0;2020-08-31;2020-09-06
668;EST ET PERIPHERIES;BASSAM;LE TROLY;;;2020-09-04 00:00;15:00:00;;60;0;0;0;2020-08-31;2020-09-06
669;EST ET PERIPHERIES;BONOUA;SELFIE ;;;2020-09-04 00:00;15:00:00;;60;0;0;0;2020-08-31;2020-09-06
670;EST ET PERIPHERIES;BONOUA;LA TERRASSE DES GRANDS;;;2020-09-04 00:00;15:00:00;;60;0;0;0;2020-08-31;2020-09-06
671;EST ET PERIPHERIES;BONOUA;CHAMPIONS LEAGUE;;;2020-09-04 00:00;15:00:00;;60;0;0;0;2020-08-31;2020-09-06
672;EST ET PERIPHERIES;BONOUA;LE PREMIER ;;;2020-09-04 00:00;15:00:00;;60;0;0;0;2020-08-31;2020-09-06
673;EST ET PERIPHERIES;ABOISSO;MONOPOLE;;;2020-09-04 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
674;EST ET PERIPHERIES;DABOU;17 - 18 ;;;2020-09-04 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
675;EST ET PERIPHERIES;DABOU;QUAY  D'ORSAY;;;2020-09-04 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
676;EST ET PERIPHERIES;DABOU;CHEZ  DOS;;;2020-09-04 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
677;EST ET PERIPHERIES;DABOU;PLANTATION;;;2020-09-04 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
678;EST ET PERIPHERIES;DABOU;PLANETE DES STARS;;;2020-09-04 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
679;EST ET PERIPHERIES;ADZOPE;PELOUSE;;;2020-09-04 00:00;20:00:00;;80;0;0;0;2020-08-31;2020-09-06
680;EST ET PERIPHERIES;ADZOPE;CAVE A PLUS;;;2020-09-04 00:00;20:00:00;;60;0;0;0;2020-08-31;2020-09-06
681;EST ET PERIPHERIES;ADZOPE;EMINEM;;;2020-09-04 00:00;20:00:00;;80;0;0;0;2020-08-31;2020-09-06
682;EST ET PERIPHERIES;ADZOPE;LA CACHETTE TOULUSE;;;2020-09-04 00:00;20:00:00;;60;0;0;0;2020-08-31;2020-09-06
683;EST ET PERIPHERIES;AGBOVILLE;PELOUSE (MOUTCHO);;;2020-09-04 00:00;16:00:00;;80;0;0;0;2020-08-31;2020-09-06
684;EST ET PERIPHERIES;AGBOVILLE;MAISON BLANCHE;;;2020-09-04 00:00;18:00:00;;60;0;0;0;2020-08-31;2020-09-06
685;EST ET PERIPHERIES;AGBOVILLE;SIKENSI GASOIL;;;2020-09-04 00:00;18:00:00;;60;0;0;0;2020-08-31;2020-09-06
686;EST ET PERIPHERIES;AGBOVILLE;WIFI;;;2020-09-04 00:00;18:00:00;;60;0;0;0;2020-08-31;2020-09-06
